sep=;
Version CSV1|Tool CLUSTERCONTROLLER|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 2

;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035041 (SI80HRNT SN:1261035041);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035046 (SI80HRNT SN:1261035046);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 1261035123 (SI80HRNT SN:1261035123);SN: 14625 (SENS0700 SN:14625);SN: 14625 (SENS0700 SN:14625);SN: 14625 (SENS0700 SN:14625);SN: 14625 (SENS0700 SN:14625);SN: 14625 (SENS0700 SN:14625);SN: 14625 (SENS0700 SN:14625);SN: 14625 (SENS0700 SN:14625);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901246358 (SN: 1901246358);SN: 1901262903 (SN: 1901262903);SN: 1901262903 (SN: 1901262903);SN: 1901262903 (SN: 1901262903);SN: 1901262903 (SN: 1901262903);SN: 1901262903 (SN: 1901262903);SN: 1901262903 (SN: 1901262903);SN: 1901262903 (SN: 1901262903);SN: 1901262903 (SN: 1901262903);SN: 1901262903 (SN: 1901262903);SN: 1901263147 (SN: 1901263147);SN: 1901263147 (SN: 1901263147);SN: 1901263147 (SN: 1901263147);SN: 1901263147 (SN: 1901263147);SN: 1901263147 (SN: 1901263147);SN: 1901263147 (SN: 1901263147);SN: 1901263147 (SN: 1901263147);SN: 1901263147 (SN: 1901263147);SN: 1901263147 (SN: 1901263147);SN: 1901501309 (Com Gateway SN: 1901501309)
07.06.2019 02:50;1001,12;256;136,90;133,46;0,00;-278;49,93;;;;;;;0;15,2;16,8;0;217,09;0;0;0,961;0,961;1,271;1,271;1,145;1,145;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,70;2;275,40;-93;49,94;216,99;0;0;0,564;0,564;1,443;1,443;1,757;1,757;Ok;0,50;2;275,40;-84;49,94;216,99;0;0;0,643;0,643;1,286;1,286;0,393;0,393;Ok;1,30;2;275,30;-101;49,92;217,3;0;0;1,677;1,677;1,085;1,085;1,285;1,285;Ok;0;15,2;16,8;0;Ok;16,5;15,4;1001,12;256;136,90;133,46;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;;;;;;;;;;;;;;;Ok
07.06.2019 02:55;1001,12;256;136,90;133,46;0,00;-278;49,97;;;;;;;0;15,3;16,7;0;218,51;0;0;1,085;1,085;1,356;1,356;1,236;1,236;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,70;2;275,50;-99;49,98;218,28;0;0;0,657;0,657;1,55;1,55;1,886;1,886;Ok;0,50;2;275,50;-87;49,97;218,48;0;0;0,829;0,829;1,457;1,457;0,5;0,5;Ok;1,30;2;275,40;-92;49,98;218,79;0;0;1,769;1,769;1,062;1,062;1,323;1,323;Ok;0;15,3;16,7;0;Ok;16,7;15,5;1001,12;256;136,90;133,46;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;;;;;;;;;;;;;;;Ok
07.06.2019 03:00;1001,12;256;136,90;133,46;0,00;-290;49,85;;;;;;;0;15,4;16,7;0;219,18;0;0;1,284;1,284;1,502;1,502;1,412;1,412;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,70;2;275,60;-98;49,86;218,97;0;0;0,893;0,893;1,893;1,893;2,107;2,107;Ok;0,50;2;275,60;-86;49,86;219,04;0;0;0,922;0,922;1,507;1,507;0,629;0,629;Ok;1,30;2;275,50;-106;49,84;219,54;0;0;2,039;2,039;1,108;1,108;1,5;1,5;Ok;0;15,4;16,7;0;Ok;16,8;15,6;1001,12;256;136,90;133,46;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;;;;;;;;;;;;;;;Ok
07.06.2019 03:05;1001,12;256;136,90;133,46;0,00;-296;49,95;;;;;;;0;15,5;16,8;0;219,03;0;0;1,311;1,311;1,316;1,316;1,411;1,411;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,70;2;275,70;-96;49,95;219,02;0;0;0,793;0,793;1,4;1,4;1,943;1,943;Ok;0,50;2;275,70;-89;49,95;219,06;0;0;1,05;1,05;1,464;1,464;0,7;0,7;Ok;1,30;2;275,60;-111;49,95;219,02;0;0;2,092;2,092;1,085;1,085;1,592;1,592;Ok;0;15,5;16,8;0;Ok;16,6;15,6;1001,12;256;136,90;133,46;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;;;;;;;;;;;;;;;Ok
07.06.2019 03:10;1001,12;256;136,90;133,46;0,00;-286;50;;;;;;;0;15,6;16,8;0;218,61;0;0;1,067;1,067;1,258;1,258;1,284;1,284;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,70;2;275,80;-97;50,01;218,6;0;0;0,636;0,636;1,4;1,4;1,979;1,979;Ok;0,50;2;275,80;-84;50;218,6;0;0;0,743;0,743;1,314;1,314;0,536;0,536;Ok;1,30;2;275,70;-105;49,99;218,65;0;0;1,823;1,823;1,062;1,062;1,339;1,339;Ok;0;15,6;16,8;0;Ok;16,6;15,7;1001,12;256;136,90;133,46;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;;;;;;;;;;;;;;;Ok
07.06.2019 03:15;1001,12;256;136,90;133,46;0,00;-289;50;;;;;;;0;15,6;16,8;0;218,46;0;0;0,954;0,954;1,299;1,299;1,116;1,116;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,70;2;275,90;-103;50;218,36;0;0;0,514;0,514;1,522;1,522;1,693;1,693;Ok;0,50;2;275,90;-94;49,99;218,42;0;0;0,664;0,664;1,322;1,322;0,364;0,364;Ok;1,30;2;275,80;-92;50,01;218,62;0;0;1,685;1,685;1,054;1,054;1,292;1,292;Ok;0;15,6;16,8;0;Ok;16,5;15,7;1001,12;256;136,90;133,46;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;;;;;;;;;;;;;;;Ok
07.06.2019 03:20;1001,12;256;136,90;133,46;0,00;-289;49,94;;;;;;;0;15,7;16,9;0;218,3;0;0;1,129;1,129;1,438;1,438;1,339;1,339;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,70;2;275,90;-96;49,94;218,26;0;0;0,757;0,757;1,729;1,729;2;2;Ok;0,50;2;275,90;-86;49,94;218,19;0;0;0,8;0,8;1,464;1,464;0,572;0,572;Ok;1,30;2;275,80;-107;49,95;218,46;0;0;1,831;1,831;1,123;1,123;1,446;1,446;Ok;0;15,7;16,9;0;Ok;16,6;15,7;1001,12;256;136,90;133,46;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;;;;;;;;;;;;;;;Ok
07.06.2019 03:25;1001,12;256;136,90;133,46;0,00;-296;50,01;;;;;;;0;15,7;16,8;0;219,23;0;0;1,287;1,287;1,446;1,446;1,452;1,452;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,70;2;276,00;-99;50,01;219,16;0;0;0,907;0,907;1,65;1,65;2,093;2,093;Ok;0,50;2;276,00;-92;50;219,2;0;0;1,093;1,093;1,636;1,636;0,75;0,75;Ok;1,30;2;275,90;-105;50,02;219,35;0;0;1,862;1,862;1,054;1,054;1,515;1,515;Ok;0;15,7;16,8;0;Ok;16,8;15,7;1001,12;256;136,90;133,46;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;;;;;;;;;;;;;;;Ok
07.06.2019 03:30;1001,12;256;136,90;133,46;0,00;-286;50,07;;;;;;;0;15,7;16,6;0;218,38;0;0;1,167;1,167;1,261;1,261;1,325;1,325;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,70;2;276,10;-97;50,07;218,34;0;0;0,714;0,714;1,386;1,386;1,922;1,922;Ok;0,50;2;276,10;-91;50,08;218,27;0;0;0,864;0,864;1,336;1,336;0,607;0,607;Ok;1,30;2;276,00;-98;50,08;218,53;0;0;1,923;1,923;1,062;1,062;1,446;1,446;Ok;0;15,7;16,6;0;Ok;16,7;15,7;1001,12;256;136,90;133,46;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;;;;;;;;;;;;;;;Ok
07.06.2019 03:35;1001,12;256;136,90;133,46;0,00;-280;49,97;;;;;;;0;15,7;16,7;0;217,97;0;0;1,053;1,053;1,225;1,225;1,127;1,127;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,70;2;276,20;-93;49,97;217,77;0;0;0,593;0,593;1,343;1,343;1,714;1,714;Ok;0,50;2;276,20;-82;49,97;217,96;0;0;0,714;0,714;1,257;1,257;0,336;0,336;Ok;1,30;2;276,10;-105;49,97;218,18;0;0;1,854;1,854;1,077;1,077;1,331;1,331;Ok;0;15,7;16,7;0;Ok;16,8;15,6;1001,12;256;136,90;133,46;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;;;;;;;;;;;;;;;Ok
07.06.2019 03:40;1001,12;256;136,90;133,46;0,00;-289;49,97;;;;;;;0;15,7;16,6;0;218,73;0;0;1,106;1,106;1,321;1,321;1,228;1,228;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,70;2;276,30;-99;49,97;218,5;0;0;0,629;0,629;1,464;1,464;1,8;1,8;Ok;0,50;2;276,30;-90;49,97;218,62;0;0;0,829;0,829;1,393;1,393;0,493;0,493;Ok;1,30;2;276,20;-100;49,97;219,09;0;0;1,862;1,862;1,108;1,108;1,392;1,392;Ok;0;15,7;16,6;0;Ok;16,6;15,5;1001,12;256;136,90;133,46;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;;;;;;;;;;;;;;;Ok
07.06.2019 03:45;1001,12;256;136,90;133,46;0,00;-291;49,92;;;;;;;0;15,6;16,9;0;218,4;0;0;1,244;1,244;1,438;1,438;1,383;1,383;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,70;2;276,40;-99;49,93;218,29;0;0;0,764;0,764;1,593;1,593;1,929;1,929;Ok;0,50;2;276,40;-90;49,93;218,34;0;0;0,929;0,929;1,614;1,614;0,629;0,629;Ok;1,30;2;276,30;-102;49,92;218,57;0;0;2,039;2,039;1,108;1,108;1,592;1,592;Ok;0;15,6;16,9;0;Ok;16,6;15,3;1001,12;256;136,90;133,46;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;;;;;;;;;;;;;;;Ok
07.06.2019 03:50;1001,12;256;136,90;133,46;0,00;-297;49,97;;;;;;;0;15,5;16,6;0;218,8;0;0;1,282;1,282;1,301;1,301;1,385;1,385;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,70;2;276,40;-105;49,97;218,69;0;0;0,743;0,743;1,493;1,493;2,029;2,029;Ok;0,50;2;276,40;-84;49,98;218,71;0;0;0,957;0,957;1,343;1,343;0,636;0,636;Ok;1,30;2;276,30;-108;49,98;219;0;0;2,146;2,146;1,069;1,069;1,492;1,492;Ok;0;15,5;16,6;0;Ok;16,8;15,2;1001,12;256;136,90;133,46;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;;;;;;;;;;;;;;;Ok
07.06.2019 03:55;1001,12;256;136,90;133,46;0,00;-285;49,98;;;;;;;0;15,3;16,6;0;217,04;0;0;1,002;1,002;1,185;1,185;1,178;1,178;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,70;2;276,50;-97;49,98;217,04;0;0;0,5;0,5;1,222;1,222;1,7;1,7;Ok;0,50;2;276,50;-86;49,99;216,91;0;0;0,629;0,629;1,257;1,257;0,436;0,436;Ok;1,30;2;276,40;-102;49,98;217,18;0;0;1,877;1,877;1,077;1,077;1,4;1,4;Ok;0;15,3;16,6;0;Ok;16,5;15,1;1001,12;256;136,90;133,46;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;;;;;;;;;;;;;;;Ok
07.06.2019 04:00;1001,12;256;136,90;133,46;0,00;-285;49,94;;;;;;;0;15,2;16,7;0;216,98;0;0;1,013;1,013;1,353;1,353;1,138;1,138;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,70;2;276,60;-94;49,94;216,88;0;0;0,514;0,514;1,4;1,4;1,679;1,679;Ok;0,50;2;276,60;-86;49,94;216,86;0;0;0,679;0,679;1,522;1,522;0,329;0,329;Ok;1,30;2;276,50;-105;49,94;217,22;0;0;1,846;1,846;1,139;1,139;1,408;1,408;Ok;0;15,2;16,7;0;Ok;16,5;15;1001,12;256;136,90;133,46;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;;;;;;;;;;;;;;;Ok
07.06.2019 04:05;1001,12;256;136,90;133,46;0,00;-283;50,06;;;;;;;0;15,1;16,5;0;217,1;0;0;1,196;1,196;1,483;1,483;1,29;1,29;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,70;2;276,70;-93;50,06;216,94;0;0;0,707;0,707;1,707;1,707;1,907;1,907;Ok;0,50;2;276,70;-90;50,06;217,04;0;0;0,943;0,943;1,643;1,643;0,586;0,586;Ok;1,30;2;276,60;-100;50,08;217,32;0;0;1,939;1,939;1,1;1,1;1,377;1,377;Ok;0;15,1;16,5;0;Ok;16,5;15;1001,12;256;136,90;133,46;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;;;;;;;;;;;;;;;Ok
07.06.2019 04:10;1001,12;256;136,90;133,46;0,00;-286;50,03;;;;;;;0;15;16,6;0;218,2;0;0;1,318;1,318;1,426;1,426;1,402;1,402;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,70;2;276,80;-104;50,03;218,03;0;0;1,057;1,057;1,743;1,743;2,107;2,107;Ok;0,50;2;276,80;-90;50,03;218,21;0;0;0,929;0,929;1,422;1,422;0,6;0,6;Ok;1,30;2;276,70;-92;50,03;218,38;0;0;1,969;1,969;1,115;1,115;1,5;1,5;Ok;0;15;16,6;0;Ok;16,4;15,1;1001,12;256;136,90;133,46;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;;;;;;;;;;;;;;;Ok
07.06.2019 04:15;1001,12;256;136,90;133,46;0,00;-289;49,94;;;;;;;0;15;16,5;0;217,09;0;0;1,11;1,11;1,254;1,254;1,242;1,242;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,70;2;276,90;-98;49,95;217,01;0;0;0,729;0,729;1,457;1,457;1,829;1,829;Ok;0,50;2;276,90;-89;49,94;217,04;0;0;0,772;0,772;1,207;1,207;0,514;0,514;Ok;1,30;2;276,80;-102;49,94;217,22;0;0;1,831;1,831;1,1;1,1;1,385;1,385;Ok;0;15;16,5;0;Ok;16,3;15,1;1001,12;256;136,90;133,46;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;;;;;;;;;;;;;;;Ok
07.06.2019 04:20;1001,12;256;136,90;133,46;0,00;-286;50,06;;;;;;;0;15,1;16,5;0;216,67;0;0;0,928;0,928;1,226;1,226;1,15;1,15;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,70;2;276,90;-99;50,07;216,64;0;0;0,529;0,529;1,343;1,343;1,729;1,729;Ok;0,50;2;276,90;-86;50,06;216,69;0;0;0,607;0,607;1,257;1,257;0,379;0,379;Ok;1,30;2;276,80;-101;50,07;216,7;0;0;1,65;1,65;1,079;1,079;1,343;1,343;Ok;0;15,1;16,5;0;Ok;16,4;15;1001,12;256;136,90;133,46;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;;;;;;;;;;;;;;;Ok
07.06.2019 04:25;1001,12;256;136,90;133,46;0,00;-298;50,1;;;;;;;0;15,1;16,4;0;218,37;0;0;1,028;1,028;1,359;1,359;1,2;1,2;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,70;2;277,00;-98;50,1;218,29;0;0;0,607;0,607;1,507;1,507;1,829;1,829;Ok;0,50;2;277,00;-93;50,1;218,41;0;0;0,686;0,686;1,45;1,45;0,422;0,422;Ok;1,30;2;276,90;-107;50,1;218,41;0;0;1,793;1,793;1,122;1,122;1,35;1,35;Ok;0;15,1;16,4;0;Ok;16,3;15;1001,12;256;136,90;133,46;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;;;;;;;;;;;;;;;Ok
07.06.2019 04:30;1001,12;256;136,90;133,46;0,00;-294;50,02;;;;;;;0;15;16,4;0;217,81;0;0;1,232;1,232;1,424;1,424;1,333;1,333;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,70;2;277,10;-99;50,02;217,81;0;0;0,743;0,743;1,55;1,55;1,864;1,864;Ok;0,50;2;277,10;-90;50,02;217,77;0;0;0,907;0,907;1,607;1,607;0,636;0,636;Ok;1,30;2;277,00;-105;50,03;217,85;0;0;2,046;2,046;1,115;1,115;1,5;1,5;Ok;0;15;16,4;0;Ok;16,2;15;1001,12;256;136,90;133,46;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;;;;;;;;;;;;;;;Ok
07.06.2019 04:35;1001,12;256;136,90;133,46;0,00;-280;49,95;;;;;;;0;15;16,4;0;218,38;0;0;1,231;1,231;1,365;1,365;1,382;1,382;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,70;2;277,20;-101;49,96;218,26;0;0;0,829;0,829;1,529;1,529;2,05;2,05;Ok;0,50;2;277,20;-86;49,96;218,24;0;0;0,943;0,943;1,422;1,422;0,636;0,636;Ok;1,30;2;277,10;-93;49,95;218,64;0;0;1,923;1,923;1,146;1,146;1,462;1,462;Ok;0;15;16,4;0;Ok;16,1;14,9;1001,12;256;136,90;133,46;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;;;;;;;;;;;;;;;Ok
07.06.2019 04:40;1001,12;256;136,90;133,46;0,00;-270;50,02;;;;;;;0;15;16,2;0;216,62;0;0;1,072;1,072;1,252;1,252;1,25;1,25;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,70;2;277,30;-93;50,02;216,53;0;0;0,629;0,629;1,379;1,379;1,857;1,857;Ok;0,50;2;277,30;-79;50,02;216,54;0;0;0,757;0,757;1,286;1,286;0,486;0,486;Ok;1,30;2;277,20;-98;50,03;216,8;0;0;1,831;1,831;1,092;1,092;1,408;1,408;Ok;0;15;16,2;0;Ok;16,2;14,8;1001,12;256;136,90;133,46;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;;;;;;;;;;;;;;;Ok
07.06.2019 04:45;1001,12;256;136,90;133,46;0,00;-281;49,86;;;;;;;0;14,9;16,3;0;216,36;0;0;0,971;0,971;1,271;1,271;1,138;1,138;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,70;2;277,40;-99;49,86;216,27;0;0;0,564;0,564;1,35;1,35;1,707;1,707;Ok;0,50;2;277,40;-88;49,86;216,34;0;0;0,672;0,672;1,35;1,35;0,386;0,386;Ok;1,30;2;277,30;-94;49,87;216,49;0;0;1,679;1,679;1,114;1,114;1,322;1,322;Ok;0;14,9;16,3;0;Ok;16,2;14,7;1001,12;256;136,90;133,46;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;;;;;;;;;;;;;;;Ok
07.06.2019 04:50;1001,12;256;136,90;133,46;0,00;-293;49,99;;;;;;;0;14,8;16,2;0;216,32;0;0;1,098;1,098;1,45;1,45;1,3;1,3;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,70;2;277,40;-101;49,99;216,29;0;0;0,636;0,636;1,657;1,657;1,907;1,907;Ok;0,50;2;277,40;-86;50;216,29;0;0;0,922;0,922;1,536;1,536;0,55;0,55;Ok;1,30;2;277,30;-106;50;216,4;0;0;1,736;1,736;1,157;1,157;1,443;1,443;Ok;0;14,8;16,2;0;Ok;16,1;14,7;1001,12;256;136,90;133,46;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;;;;;;;;;;;;;;;Ok
07.06.2019 04:55;1001,12;256;136,90;133,46;0,00;-293;50,12;;;;;;;0;14,7;16,2;0;217,32;0;0;1,292;1,292;1,422;1,422;1,421;1,421;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,70;2;277,50;-99;50,12;217,34;0;0;0,8;0,8;1,622;1,622;2,014;2,014;Ok;0,50;2;277,50;-86;50,12;217,32;0;0;1,007;1,007;1,5;1,5;0,65;0,65;Ok;1,30;2;277,40;-108;50,12;217,32;0;0;2,069;2,069;1,146;1,146;1,6;1,6;Ok;0;14,7;16,2;0;Ok;15,8;14,6;1001,12;256;136,90;133,46;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;;;;;;;;;;;;;;;Ok
07.06.2019 05:00;1001,12;256;136,90;133,46;0,00;-292;50,02;;;;;;;0;14,7;16,1;0;217,47;0;0;1,243;1,243;1,279;1,279;1,346;1,346;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,70;2;277,60;-101;50,01;217,39;0;0;0,85;0,85;1,429;1,429;1,964;1,964;Ok;0,50;2;277,60;-86;50,03;217,46;0;0;0,872;0,872;1,279;1,279;0,614;0,614;Ok;1,30;2;277,50;-105;50,02;217,56;0;0;2,008;2,008;1,131;1,131;1,462;1,462;Ok;0;14,7;16,1;0;Ok;15,6;14,5;1001,12;256;136,90;133,46;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;;;;;;;;;;;;;;;Ok
07.06.2019 05:05;1001,12;256;136,90;133,46;0,00;-278;50,07;;;;;;;0;14,6;15,7;0;215,4;0;0;0,995;0,995;1,298;1,298;1,171;1,171;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,70;2;277,70;-95;50,07;215,46;0;0;0,614;0,614;1,529;1,529;1,679;1,679;Ok;0,50;2;277,70;-83;50,07;215,31;0;0;0,679;0,679;1,243;1,243;0,457;0,457;Ok;1,30;2;277,60;-100;50,07;215,44;0;0;1,693;1,693;1,122;1,122;1,379;1,379;Ok;0;14,6;15,7;0;Ok;15,5;14,4;1001,12;256;136,90;133,46;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;;;;;;;;;;;;;;;Ok
07.06.2019 05:10;1001,12;256;136,90;133,46;0,00;-278;49,92;;;;;;;0;14,5;15,6;0;216,62;0;0;0,974;0,974;1,326;1,326;1,14;1,14;;;Ok;NonePrio;None;None;0;0;0;2,09;0;0,70;2;277,80;-97;49,93;216,56;0;0;0,507;0,507;1,479;1,479;1,657;1,657;Ok;0,50;2;277,80;-86;49,92;216,45;0;0;0,622;0,622;1,364;1,364;0,407;0,407;Ok;1,30;2;277,70;-95;49,91;216,86;0;0;1,793;1,793;1,136;1,136;1,357;1,357;Ok;0;14,5;15,6;0;Ok;15,5;14,3;1001,12;256;136,90;133,46;0,00;;;;0,00;;;;;;-0,01;-0,01;-0,01;;;;;;;;;Ok;NonePrio;None;None;;;;;;;;;;;;;;;;;;;Ok
